absa_seat_e2,absa_food_e2,absa_staff_e2,absa_ground_service_e2,absa_entertainment_e2,absa_seat_e2_missing,absa_food_e2_missing,absa_staff_e2_missing,absa_ground_service_e2_missing,absa_entertainment_e2_missing,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
0.5241,-0.9475,0.1359,-0.935,-0.8462,0,0,0,0,0,True,Solo Leisure,Economy Class,600,17891,2019-01-28,2019-01-01,0
0.8195,,-0.4269,,,0,1,0,1,1,True,Business,Economy Class,503,17892,2019-01-28,2018-12-01,0
,0.6928,,0.3891,0.24,1,0,1,0,0,True,Couple Leisure,Economy Class,548,17893,2019-01-17,2019-01-01,1
0.2394,-0.7669,-0.8809,,,0,0,0,1,1,True,Couple Leisure,Business Class,468,17894,2018-12-23,2018-11-01,0
0.7107,0.5643,0.7958,0.5248,0.3158,0,0,0,0,0,True,Solo Leisure,Economy Class,1467,17895,2018-11-25,2018-11-01,1
,,0.9917,,,1,1,0,1,1,True,Business,Economy Class,440,17896,2018-10-27,2018-10-01,1
,,-0.9368,-0.9467,,1,1,0,0,1,True,Solo Leisure,Economy Class,537,17897,2018-10-09,2018-10-01,0
0.9866,0.9841,0.9918,,,0,0,0,1,1,True,Solo Leisure,Economy Class,628,17898,2018-10-01,2018-09-01,1
-0.1878,-0.7544,-0.9594,,-0.7576,0,0,0,1,0,True,Business,Economy Class,514,17899,2018-08-06,2018-07-01,0
0.8793,0.8565,0.9508,0.7869,0.7202,0,0,0,0,0,True,Solo Leisure,Economy Class,1001,17900,2018-07-25,2018-07-01,1
,-0.7555,-0.9197,,-0.8554,1,0,0,1,0,True,Couple Leisure,Economy Class,760,17901,2018-07-09,2018-07-01,0
0.146,0.1524,0.3961,,-0.8396,0,0,0,1,0,True,Business,Economy Class,675,17902,2018-07-08,2018-07-01,0
0.9875,,0.9901,,0.9813,0,1,0,1,0,False,Couple Leisure,Economy Class,608,17903,2018-06-27,2018-05-01,1
0.9213,0.9533,0.9867,0.886,0.9322,0,0,0,0,0,False,Solo Leisure,Economy Class,673,17904,2018-06-20,2018-06-01,1
,,-0.7936,-0.7218,,1,1,0,0,1,True,Solo Leisure,Economy Class,1034,17905,2018-05-20,2018-05-01,0
,-0.8145,-0.965,-0.7983,,1,0,0,0,1,True,Solo Leisure,Economy Class,675,17906,2018-05-06,2018-04-01,0
0.9436,0.9746,0.981,,0.9636,0,0,0,1,0,True,Solo Leisure,Business Class,928,17907,2018-04-20,2018-04-01,1
0.2641,,-0.0899,,,0,1,0,1,1,True,Business,Economy Class,521,17908,2018-04-11,2018-04-01,0
,0.9905,0.9872,0.9456,0.7062,1,0,0,0,0,True,Solo Leisure,Economy Class,481,17909,2018-03-25,2018-02-01,1
-0.4673,,-0.8517,-0.4889,-0.2196,0,1,0,0,0,True,Couple Leisure,Economy Class,473,17910,2018-03-23,2018-03-01,0
,-0.8672,-0.8717,-0.8619,-0.8455,1,0,0,0,0,True,Business,Economy Class,2156,17911,2018-03-14,2018-03-01,0
,,,,,1,1,1,1,1,True,Business,Business Class,322,17912,2018-03-02,2018-01-01,1
0.9671,,0.916,,,0,1,0,1,1,True,Business,Economy Class,362,17913,2018-02-23,2018-02-01,0
-0.6512,,-0.6512,,-0.9586,0,1,0,1,0,True,Solo Leisure,Business Class,631,17914,2018-01-30,2017-12-01,0
,0.9192,0.9227,0.8693,0.8451,1,0,0,0,0,True,Family Leisure,Economy Class,248,17915,2017-12-10,2017-12-01,1
0.4339,0.1485,0.1152,,0.0838,0,0,0,1,0,False,Family Leisure,Economy Class,563,17916,2017-09-23,2017-09-01,1
,,-0.9792,,,1,1,0,1,1,False,Couple Leisure,Economy Class,240,17917,2017-08-23,2017-08-01,0
0.9262,0.734,0.8161,,0.527,0,0,0,1,0,False,Solo Leisure,Economy Class,799,17918,2017-08-05,2017-07-01,1
,0.9917,0.9943,0.8818,0.986,1,0,0,0,0,False,Solo Leisure,Economy Class,377,17919,2017-06-27,2017-04-01,1
-0.9077,0.0079,-0.2295,-0.9467,,0,0,0,0,1,False,Solo Leisure,Economy Class,605,17920,2017-06-22,2017-06-01,1
-0.7499,,-0.7413,-0.9366,,0,1,0,0,1,False,Solo Leisure,Economy Class,301,17921,2017-06-08,2017-06-01,0
-0.7822,,-0.8984,,,0,1,0,1,1,False,Solo Leisure,Economy Class,1050,17922,2017-05-12,2017-02-01,1
0.8952,0.8676,0.9418,0.7909,0.9115,0,0,0,0,0,False,Solo Leisure,Economy Class,1343,17923,2017-05-02,2017-04-01,1
0.9922,0.9908,0.9949,0.9785,,0,0,0,0,1,False,Solo Leisure,Economy Class,277,17924,2017-04-24,2017-04-01,1
0.9467,,0.9512,0.8592,0.8782,0,1,0,0,0,False,Family Leisure,Economy Class,1413,17925,2017-04-04,2017-04-01,1
0.9974,0.9962,0.9962,,0.996,0,0,0,1,0,False,Solo Leisure,Economy Class,372,17926,2017-02-05,2017-01-01,1
0.9934,0.9903,0.9906,,,0,0,0,1,1,False,Couple Leisure,Economy Class,318,17927,2017-01-13,2017-01-01,1
,0.9131,0.9205,0.8675,,1,0,0,0,1,False,Family Leisure,Economy Class,1331,17928,2017-01-03,2017-01-01,1
0.202,-0.1776,-0.126,-0.129,-0.1483,0,0,0,0,0,False,Family Leisure,Business Class,1968,17929,2016-12-26,2016-12-01,0
-0.7951,-0.9254,-0.917,,-0.9512,0,0,0,1,0,False,Business,Economy Class,1438,17930,2016-12-19,2016-12-01,0
,-0.9917,-0.9931,-0.9901,,1,0,0,0,1,False,Family Leisure,Economy Class,633,17931,2016-12-08,2016-12-01,0
,,,,,1,1,1,1,1,False,Family Leisure,Economy Class,1276,17932,2016-12-05,2016-12-01,0
,0.9905,0.9922,,,1,0,0,1,1,False,Couple Leisure,Business Class,492,17933,2016-12-04,2016-11-01,1
0.9534,0.99,0.9961,,,0,0,0,1,1,False,Solo Leisure,Economy Class,307,17934,2016-11-18,2016-11-01,1
,0.6328,,,-0.2509,1,0,1,1,0,False,Business,Economy Class,306,17935,2016-11-01,2016-10-01,1
0.9912,0.9897,0.989,,,0,0,0,1,1,False,Family Leisure,Business Class,574,17936,2016-07-24,2016-07-01,1
,,-0.9096,-0.8981,,1,1,0,0,1,False,Couple Leisure,Economy Class,837,17937,2016-07-11,2016-07-01,0
,,-0.9909,-0.9334,-0.8786,1,1,0,0,0,False,Solo Leisure,Economy Class,446,17938,2016-07-07,2016-07-01,0
-0.9808,-0.9509,-0.6344,,,0,0,0,1,1,False,Family Leisure,Economy Class,416,17939,2016-06-30,2016-06-01,0
0.9378,0.8667,0.9356,,,0,0,0,1,1,False,Couple Leisure,Economy Class,604,17940,2016-06-28,2016-06-01,0
0.9582,0.5592,-0.8637,,,0,0,0,1,1,False,Solo Leisure,Business Class,497,17941,2016-06-26,2016-06-01,1
-0.9462,-0.9594,-0.9808,-0.951,,0,0,0,0,1,False,Solo Leisure,Economy Class,508,17942,2016-05-13,2016-05-01,0
,,-0.9904,,,1,1,0,1,1,False,Family Leisure,Economy Class,364,17943,2016-05-03,2016-05-01,0
0.9931,0.9921,0.992,0.938,,0,0,0,0,1,False,Solo Leisure,Economy Class,325,17944,2016-04-22,2016-04-01,1
0.3954,0.4308,0.1417,-0.2942,-0.2166,0,0,0,0,0,False,Solo Leisure,Economy Class,748,17945,2016-04-22,2016-04-01,1
-0.9782,-0.9912,,,-0.9793,0,0,1,1,0,False,Couple Leisure,Economy Class,514,17946,2016-04-10,2015-12-01,0
-0.9439,0.944,0.9287,,0.2421,0,0,0,1,0,False,Solo Leisure,Economy Class,445,17947,2016-03-25,2016-03-01,0
0.95,0.9538,0.9763,0.9348,,0,0,0,0,1,False,Couple Leisure,Economy Class,351,17948,2016-03-20,2016-03-01,1
0.7383,0.5239,0.7404,0.4326,,0,0,0,0,1,False,Solo Leisure,Economy Class,668,17949,2016-03-14,2016-02-01,1
0.2009,-0.9782,-0.9504,,-0.9535,0,0,0,1,0,False,Family Leisure,Economy Class,538,17950,2016-03-03,2016-01-01,0
,,0.987,,,1,1,0,1,1,False,Solo Leisure,Economy Class,500,17951,2016-02-25,2016-02-01,1
,-0.088,-0.0665,,-0.0513,1,0,0,1,0,False,Couple Leisure,Economy Class,445,17952,2016-02-08,2016-02-01,0
,0.8873,0.9167,,,1,0,0,1,1,False,Couple Leisure,Business Class,544,17953,2016-01-25,2016-01-01,1
,0.9378,0.9395,0.3882,,1,0,0,0,1,False,Solo Leisure,Economy Class,628,17954,2016-01-09,2016-01-01,0
0.9613,0.9751,0.9921,,0.9941,0,0,0,1,0,False,Solo Leisure,Economy Class,425,17955,2016-01-06,2015-12-01,1
,0.9428,0.7163,,,1,0,0,1,1,False,Solo Leisure,Business Class,247,17956,2016-01-04,2016-01-01,1
0.8479,0.7982,0.9217,0.6762,0.8044,0,0,0,0,0,False,Solo Leisure,Economy Class,560,17957,2016-01-03,2015-12-01,1
-0.9151,-0.5626,-0.8933,,-0.4495,0,0,0,1,0,False,Solo Leisure,Economy Class,997,17958,2015-12-29,2015-12-01,1
0.4453,0.5646,-0.926,,0.6863,0,0,0,1,0,False,Family Leisure,Economy Class,284,17959,2015-12-10,2015-12-01,1
-0.9861,,,,,0,1,1,1,1,False,Family Leisure,Economy Class,321,17960,2015-10-21,2015-10-01,0
0.114,,0.3544,-0.3493,-0.19,0,1,0,0,0,False,Solo Leisure,Economy Class,850,17961,2015-09-30,2015-09-01,0
0.9846,,0.991,,0.9756,0,1,0,1,0,False,Solo Leisure,Business Class,595,17962,2015-09-10,2015-08-01,1
0.6868,0.8674,0.918,0.8961,0.9293,0,0,0,0,0,False,Family Leisure,Economy Class,648,17963,2015-08-13,2015-08-01,0
0.2963,0.1121,0.5871,0.2142,0.389,0,0,0,0,0,False,Family Leisure,Economy Class,703,17964,2015-08-12,2015-08-01,0
0.9964,0.9681,0.9081,,0.6728,0,0,0,1,0,False,Family Leisure,Economy Class,339,17965,2015-07-06,2015-07-01,1
,0.8565,0.8928,,0.8086,1,0,0,1,0,False,Solo Leisure,Economy Class,1167,17966,2015-06-18,2015-06-01,1
0.9968,0.9956,0.9961,,0.9892,0,0,0,1,0,False,Unknown,Economy Class,322,17967,2015-05-31,,1
,,-0.9525,-0.6961,,1,1,0,0,1,True,Couple Leisure,Economy Class,1033,17968,2023-07-10,2023-07-01,0
,,-0.9947,,-0.9541,1,1,0,1,0,True,Couple Leisure,Economy Class,172,17969,2023-07-05,2023-07-01,0
,,-0.9811,-0.9692,,1,1,0,0,1,False,Couple Leisure,Economy Class,741,17970,2023-07-04,2023-07-01,0
,,-0.9566,-0.9532,,1,1,0,0,1,False,Family Leisure,Economy Class,1277,17971,2023-07-02,2023-07-01,0
,,,-0.8975,,1,1,1,0,1,False,Family Leisure,Economy Class,198,17972,2023-07-01,2023-06-01,0
,,,-0.9839,,1,1,1,0,1,False,Couple Leisure,Economy Class,316,17973,2023-06-27,2023-06-01,0
,,,-0.9755,,1,1,1,0,1,True,Solo Leisure,Economy Class,366,17974,2023-06-27,2023-06-01,0
,,,-0.9296,,1,1,1,0,1,True,Business,Premium Economy,307,17975,2023-06-25,2023-06-01,0
,,0.9572,0.7257,,1,1,0,0,1,True,Family Leisure,Economy Class,903,17976,2023-06-24,2023-06-01,1
,,-0.9652,-0.9571,-0.9438,1,1,0,0,0,False,Solo Leisure,Economy Class,791,17977,2023-06-22,2023-06-01,0
,,,-0.9504,,1,1,1,0,1,True,Couple Leisure,Economy Class,399,17978,2023-06-19,2023-06-01,0
,,,-0.9791,,1,1,1,0,1,True,Solo Leisure,Economy Class,284,17979,2023-06-18,2023-06-01,0
,,,-0.9816,,1,1,1,0,1,False,Couple Leisure,Economy Class,448,17980,2023-06-15,2023-06-01,0
,,,-0.9425,,1,1,1,0,1,True,Couple Leisure,Economy Class,478,17981,2023-06-12,2023-06-01,0
,,-0.9879,-0.9518,,1,1,0,0,1,False,Business,Economy Class,470,17982,2023-06-12,2023-06-01,0
,,-0.9698,-0.9601,,1,1,0,0,1,True,Solo Leisure,Economy Class,773,17983,2023-06-08,2023-05-01,0
,,,-0.9727,,1,1,1,0,1,False,Family Leisure,Economy Class,357,17984,2023-06-04,2023-06-01,0
,,-0.9207,-0.9263,-0.9206,1,1,0,0,0,True,Solo Leisure,Economy Class,2946,17985,2023-05-26,2023-05-01,0
,,,-0.915,,1,1,1,0,1,True,Couple Leisure,Economy Class,740,17986,2023-05-26,2023-05-01,0
-0.8775,,,,,0,1,1,1,1,False,Solo Leisure,Economy Class,1087,17987,2023-05-23,2023-05-01,0
,,,-0.9657,,1,1,1,0,1,False,Solo Leisure,Economy Class,785,17988,2023-05-17,2023-03-01,0
-0.9347,,-0.9357,-0.9343,-0.9362,0,1,0,0,0,False,Solo Leisure,Economy Class,2527,17989,2023-05-01,2023-05-01,0
,,-0.8344,-0.8241,,1,1,0,0,1,True,Solo Leisure,Economy Class,914,17990,2023-04-25,2023-04-01,0
,-0.9194,,-0.9277,,1,0,1,0,1,True,Family Leisure,Economy Class,958,17991,2023-04-23,2023-04-01,0
,,,-0.8159,,1,1,1,0,1,True,Couple Leisure,Economy Class,1459,17992,2023-04-18,2023-04-01,0
-0.9503,,,-0.9708,,0,1,1,0,1,False,Solo Leisure,Economy Class,386,17993,2023-04-17,2023-04-01,0
,,,-0.9581,,1,1,1,0,1,True,Solo Leisure,Economy Class,762,17994,2023-04-03,2023-03-01,0
-0.9224,,-0.9829,,,0,1,0,1,1,True,Couple Leisure,Economy Class,633,17995,2023-04-03,2023-04-01,0
,,-0.8708,-0.9289,,1,1,0,0,1,True,Couple Leisure,Economy Class,539,17996,2023-04-02,2023-03-01,0
,,-0.9384,-0.9275,,1,1,0,0,1,True,Business,Economy Class,1988,17997,2023-03-28,2023-03-01,0
,,-0.9869,-0.9834,,1,1,0,0,1,False,Couple Leisure,Economy Class,513,17998,2023-03-25,2023-03-01,0
,,-0.6186,-0.72,-0.1048,1,1,0,0,0,True,Solo Leisure,Economy Class,888,17999,2023-03-22,2023-03-01,0
,,,-0.4601,,1,1,1,0,1,True,Couple Leisure,Economy Class,643,18000,2023-03-19,2023-03-01,0
,-0.9103,,-0.9481,,1,0,1,0,1,True,Business,Economy Class,300,18001,2023-03-14,2023-03-01,0
,,-0.9844,-0.9865,,1,1,0,0,1,True,Couple Leisure,Economy Class,155,18002,2023-03-13,2023-03-01,0
,,-0.88,-0.9525,,1,1,0,0,1,True,Couple Leisure,Economy Class,472,18003,2023-03-12,2023-03-01,0
0.9531,,0.9426,0.8888,,0,1,0,0,1,False,Solo Leisure,Economy Class,1128,18004,2023-03-03,2022-12-01,1
,,-0.9675,-0.9616,,1,1,0,0,1,True,Solo Leisure,Economy Class,1434,18005,2023-03-01,2023-01-01,0
,,,-0.9805,,1,1,1,0,1,True,Business,Economy Class,656,18006,2023-02-25,2023-02-01,0
,0.9233,0.9494,0.7736,,1,0,0,0,1,True,Couple Leisure,Economy Class,899,18007,2023-02-02,2023-02-01,1
-0.9004,,-0.9247,-0.9088,,0,1,0,0,1,True,Couple Leisure,Economy Class,2846,18008,2023-01-31,2023-01-01,0
,,,0.975,,1,1,1,0,1,True,Solo Leisure,Economy Class,243,18009,2023-01-26,2023-01-01,1
,,,-0.9529,,1,1,1,0,1,False,Couple Leisure,Economy Class,475,18010,2023-01-13,2023-01-01,0
,,,-0.9816,,1,1,1,0,1,True,Family Leisure,Economy Class,427,18011,2023-01-08,2022-12-01,0
,,,-0.9902,,1,1,1,0,1,False,Solo Leisure,Economy Class,180,18012,2022-12-26,2022-12-01,0
,,,-0.9506,,1,1,1,0,1,True,Business,Economy Class,211,18013,2022-12-15,2022-12-01,0
,,,-0.9026,,1,1,1,0,1,True,Family Leisure,Economy Class,2116,18014,2022-11-26,2022-11-01,0
,,-0.9258,-0.9338,,1,1,0,0,1,False,Couple Leisure,Economy Class,619,18015,2022-11-21,2022-11-01,0
,,-0.9413,-0.9446,,1,1,0,0,1,False,Solo Leisure,Economy Class,2129,18016,2022-11-17,2022-11-01,0
,,-0.8594,,,1,1,0,1,1,False,Family Leisure,Economy Class,654,18017,2022-11-16,2022-10-01,0
0.992,,0.9934,0.9908,,0,1,0,0,1,True,Couple Leisure,Economy Class,349,18018,2022-11-07,2022-10-01,1
-0.8923,,,-0.9291,,0,1,1,0,1,False,Couple Leisure,Economy Class,1254,18019,2022-10-07,2022-10-01,0
,,-0.98,,,1,1,0,1,1,False,Couple Leisure,Economy Class,640,18020,2022-09-27,2022-03-01,0
-0.9776,,-0.9774,-0.9768,,0,1,0,0,1,True,Family Leisure,Economy Class,887,18021,2022-09-03,2022-09-01,0
,,-0.9683,,,1,1,0,1,1,False,Solo Leisure,Economy Class,321,18022,2022-08-19,2022-08-01,0
,,,-0.9364,,1,1,1,0,1,False,Solo Leisure,Economy Class,871,18023,2022-08-10,2022-07-01,0
,,-0.9703,-0.9622,,1,1,0,0,1,False,Business,Economy Class,775,18024,2022-08-05,2022-08-01,0
,,-0.9818,-0.9569,,1,1,0,0,1,False,Couple Leisure,Economy Class,446,18025,2022-06-19,2022-06-01,0
,,,-0.9408,,1,1,1,0,1,False,Family Leisure,Economy Class,1051,18026,2022-06-10,2022-06-01,0
,,,-0.6963,,1,1,1,0,1,True,Couple Leisure,Economy Class,1754,18027,2022-06-02,2022-05-01,0
,,-0.9427,-0.9169,,1,1,0,0,1,True,Solo Leisure,Economy Class,539,18028,2022-06-02,2022-05-01,0
,,-0.9297,-0.91,,1,1,0,0,1,False,Family Leisure,Economy Class,832,18029,2022-05-31,2022-05-01,0
,-0.9013,,-0.8995,,1,0,1,0,1,True,Business,Economy Class,829,18030,2022-05-25,2022-05-01,0
,,-0.9615,-0.9487,,1,1,0,0,1,False,Solo Leisure,Economy Class,1384,18031,2022-05-17,2022-05-01,0
,,-0.9516,-0.971,,1,1,0,0,1,True,Solo Leisure,Economy Class,944,18032,2022-05-17,2022-05-01,0
,,,-0.9863,,1,1,1,0,1,True,Solo Leisure,Economy Class,242,18033,2022-05-16,2022-05-01,0
-0.8712,,-0.9418,-0.9346,,0,1,0,0,1,False,Couple Leisure,Economy Class,859,18034,2022-05-05,2022-05-01,1
,,-0.9834,-0.9738,,1,1,0,0,1,True,Couple Leisure,Economy Class,655,18035,2022-05-02,2022-05-01,0
,,-0.7143,-0.724,-0.6209,1,1,0,0,0,True,Couple Leisure,Economy Class,1384,18036,2022-05-02,2022-04-01,0
-0.8574,,,-0.9108,,0,1,1,0,1,False,Solo Leisure,Economy Class,859,18037,2022-04-10,2022-04-01,0
,,-0.8094,-0.761,-0.73,1,1,0,0,0,True,Couple Leisure,Economy Class,2236,18038,2022-04-09,2022-04-01,0
,,,-0.8269,,1,1,1,0,1,True,Business,Economy Class,567,18039,2022-04-08,2022-04-01,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,567,18040,2022-03-31,2022-03-01,0
,,,-0.9395,,1,1,1,0,1,True,Couple Leisure,Economy Class,609,18041,2022-03-24,2022-03-01,0
,,-0.9637,-0.8429,,1,1,0,0,1,True,Solo Leisure,Economy Class,293,18042,2022-03-15,2022-03-01,0
-0.9347,,,-0.9674,,0,1,1,0,1,True,Couple Leisure,Economy Class,772,18043,2022-03-07,2022-03-01,0
,,,-0.8605,,1,1,1,0,1,True,Solo Leisure,Business Class,678,18044,2022-01-03,2022-01-01,0
,,,-0.9771,-0.9524,1,1,1,0,0,True,Family Leisure,Economy Class,428,18045,2021-11-02,2021-11-01,0
,,-0.9819,-0.9864,-0.9569,1,1,0,0,0,False,Solo Leisure,Economy Class,570,18046,2021-11-02,2021-11-01,0
,-0.8438,-0.8512,-0.8461,-0.8776,1,0,0,0,0,False,Couple Leisure,Economy Class,1576,18047,2021-10-30,2021-10-01,0
,,-0.9877,-0.984,,1,1,0,0,1,True,Couple Leisure,Economy Class,650,18048,2021-10-03,2021-10-01,0
-0.9452,,-0.982,-0.977,,0,1,0,0,1,True,Solo Leisure,Economy Class,578,18049,2021-08-16,2021-08-01,0
,,,-0.9527,,1,1,1,0,1,False,Family Leisure,Economy Class,294,18050,2021-08-06,2021-08-01,0
0.9875,,0.984,,,0,1,0,1,1,True,Family Leisure,Economy Class,1134,18051,2021-07-30,2021-07-01,1
,,-0.84,,,1,1,0,1,1,True,Solo Leisure,Economy Class,1487,18052,2021-07-15,2021-05-01,0
,,0.6572,0.6506,,1,1,0,0,1,False,Couple Leisure,Economy Class,539,18053,2021-07-08,2021-07-01,1
,,-0.9467,-0.9092,,1,1,0,0,1,False,Couple Leisure,Economy Class,1132,18054,2021-07-02,2021-06-01,0
-0.7536,,-0.8207,-0.8135,-0.7772,0,1,0,0,0,True,Solo Leisure,Economy Class,1583,18055,2021-06-14,2021-06-01,0
,,,-0.9721,,1,1,1,0,1,True,Business,Economy Class,203,18056,2021-06-04,2021-06-01,0
,,,-0.9257,,1,1,1,0,1,False,Solo Leisure,Economy Class,253,18057,2021-05-03,2021-05-01,0
-0.8831,,,-0.9394,-0.9101,0,1,1,0,0,False,Family Leisure,Economy Class,997,18058,2021-04-30,2021-04-01,0
,,,-0.894,,1,1,1,0,1,False,Couple Leisure,Economy Class,2662,18059,2021-03-29,2021-03-01,0
,,-0.8133,-0.7858,,1,1,0,0,1,False,Solo Leisure,Economy Class,1959,18060,2021-03-20,2020-04-01,0
,,-0.9933,-0.9709,,1,1,0,0,1,False,Solo Leisure,Economy Class,341,18061,2021-02-24,2021-02-01,0
,,-0.9907,-0.9847,-0.9717,1,1,0,0,0,True,Couple Leisure,Business Class,448,18062,2020-12-26,2020-12-01,0
,,-0.9827,-0.9426,,1,1,0,0,1,True,Couple Leisure,Economy Class,694,18063,2020-10-10,2020-03-01,0
,,-0.9946,-0.9451,,1,1,0,0,1,True,Solo Leisure,Economy Class,281,18064,2020-08-01,2020-08-01,0
,,-0.9818,,,1,1,0,1,1,True,Family Leisure,Economy Class,754,18065,2020-06-03,2020-06-01,0
,,-0.9155,-0.8576,,1,1,0,0,1,True,Solo Leisure,Economy Class,590,18066,2020-04-18,2020-04-01,0
0.9959,0.9874,0.9773,,,0,0,0,1,1,False,Couple Leisure,Business Class,208,18067,2023-07-22,2023-07-01,1
,,-0.97,-0.9683,,1,1,0,0,1,False,Couple Leisure,Economy Class,420,18068,2023-07-19,2023-01-01,0
0.8852,0.6499,0.7666,-0.365,,0,0,0,0,1,True,Family Leisure,Business Class,753,18069,2023-07-17,2023-04-01,1
0.4666,,-0.0635,,0.4483,0,1,0,1,0,False,Solo Leisure,Premium Economy,714,18070,2023-07-16,2023-05-01,1
,,-0.8768,,-0.5856,1,1,0,1,0,True,Family Leisure,Economy Class,471,18071,2023-07-09,2023-07-01,0
,0.9873,0.9952,0.7188,0.9768,1,0,0,0,0,True,Solo Leisure,Economy Class,307,18072,2023-07-04,2023-07-01,1
,0.988,0.9912,,,1,0,0,1,1,True,Family Leisure,Business Class,361,18073,2023-06-28,2023-04-01,1
0.9847,0.9912,0.9911,,,0,0,0,1,1,True,Family Leisure,Business Class,438,18074,2023-06-27,2023-04-01,1
,0.8813,0.9324,0.7617,,1,0,0,0,1,True,Family Leisure,Business Class,625,18075,2023-06-27,2023-04-01,1
,0.406,0.8045,0.099,,1,0,0,0,1,False,Solo Leisure,Economy Class,1078,18076,2023-06-23,2023-05-01,0
-0.9064,,-0.9738,,,0,1,0,1,1,True,Couple Leisure,Business Class,704,18077,2023-06-20,2023-06-01,0
-0.94,,,,,0,1,1,1,1,True,Couple Leisure,Business Class,283,18078,2023-06-16,2023-06-01,0
0.9518,-0.3301,0.9388,0.467,,0,0,0,0,1,False,Solo Leisure,Economy Class,889,18079,2023-06-16,2023-05-01,1
-0.9613,-0.9381,-0.9165,-0.9347,,0,0,0,0,1,False,Couple Leisure,Business Class,1301,18080,2023-06-12,2023-02-01,0
,0.9877,0.994,,,1,0,0,1,1,True,Family Leisure,Premium Economy,257,18081,2023-06-09,2023-06-01,1
,,,-0.9588,,1,1,1,0,1,False,Solo Leisure,Economy Class,664,18082,2023-06-07,2023-04-01,0
-0.759,-0.7684,,,-0.784,0,0,1,1,0,True,Business,First Class,1226,18083,2023-06-01,2023-05-01,1
0.9924,0.991,0.9931,0.976,,0,0,0,0,1,True,Solo Leisure,Business Class,855,18084,2023-05-30,2023-05-01,1
0.9908,0.9944,0.9939,,,0,0,0,1,1,True,Solo Leisure,First Class,695,18085,2023-05-30,2023-05-01,1
0.9894,0.9947,0.9934,,,0,0,0,1,1,True,Solo Leisure,First Class,730,18086,2023-05-30,2023-05-01,1
-0.8806,-0.9362,-0.7641,-0.8757,,0,0,0,0,1,True,Business,Business Class,1592,18087,2023-05-29,2023-04-01,1
,,-0.9881,-0.9782,,1,1,0,0,1,True,Business,Economy Class,522,18088,2023-05-28,2023-05-01,0
-0.8626,-0.865,-0.8978,-0.8966,,0,0,0,0,1,True,Couple Leisure,Premium Economy,1520,18089,2023-05-26,2023-05-01,0
,-0.9646,-0.9889,,,1,0,0,1,1,True,Business,Business Class,412,18090,2023-05-26,2023-05-01,0
0.9867,0.9812,0.9875,,,0,0,0,1,1,True,Solo Leisure,Business Class,671,18091,2023-05-22,2023-02-01,1
,-0.7948,-0.7572,-0.9064,,1,0,0,0,1,True,Couple Leisure,Economy Class,1342,18092,2023-05-22,2023-05-01,0
,-0.9484,-0.9885,,,1,0,0,1,1,True,Family Leisure,Economy Class,595,18093,2023-05-22,2023-05-01,0
-0.5651,-0.802,-0.257,,,0,0,0,1,1,True,Couple Leisure,Business Class,607,18094,2023-05-20,2023-05-01,0
-0.8311,-0.9446,-0.9376,-0.7791,-0.2843,0,0,0,0,0,True,Solo Leisure,Economy Class,1273,18095,2023-05-14,2023-04-01,0
0.6176,0.6082,0.7251,0.5522,0.6419,0,0,0,0,0,True,Couple Leisure,Economy Class,3019,18096,2023-05-12,2023-05-01,1
0.9544,0.9405,0.9595,0.9135,,0,0,0,0,1,True,Couple Leisure,Economy Class,1782,18097,2023-05-12,2023-05-01,1
0.987,0.9844,0.9836,0.9606,0.9779,0,0,0,0,0,True,Couple Leisure,Business Class,896,18098,2023-05-11,2023-05-01,1
,-0.9829,-0.9782,-0.9641,-0.9346,1,0,0,0,0,True,Solo Leisure,Economy Class,712,18099,2023-05-06,2023-04-01,0
-0.6588,-0.7953,-0.8937,-0.8826,,0,0,0,0,1,True,Solo Leisure,Business Class,383,18100,2023-05-04,2023-04-01,0
-0.0748,-0.1858,0.7873,,,0,0,0,1,1,True,Couple Leisure,Economy Class,660,18101,2023-05-02,2023-04-01,1
0.9676,0.971,0.9549,0.9382,,0,0,0,0,1,True,Solo Leisure,Economy Class,941,18102,2023-04-28,2023-04-01,1
,,,-0.9634,,1,1,1,0,1,True,Business,Economy Class,768,18103,2023-04-28,2023-03-01,0
,0.9707,0.9766,,,1,0,0,1,1,False,Couple Leisure,Business Class,581,18104,2023-04-23,2023-03-01,1
0.9424,0.9403,0.9489,0.9038,,0,0,0,0,1,True,Solo Leisure,Business Class,1073,18105,2023-04-21,2023-04-01,1
,0.8869,0.9878,0.9477,0.9751,1,0,0,0,0,True,Couple Leisure,Premium Economy,566,18106,2023-04-19,2023-04-01,1
-0.8574,-0.9537,-0.8942,-0.888,,0,0,0,0,1,True,Family Leisure,Economy Class,1418,18107,2023-04-19,2023-04-01,0
,,,-0.9725,,1,1,1,0,1,True,Business,Economy Class,700,18108,2023-04-17,2023-04-01,0
0.7385,-0.892,0.5368,,0.8994,0,0,0,1,0,True,Solo Leisure,Business Class,403,18109,2023-04-13,2023-04-01,1
,-0.5388,-0.7481,-0.5686,,1,0,0,0,1,True,Couple Leisure,Economy Class,915,18110,2023-04-09,2023-03-01,1
